tab 	magic_measurements																			
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:44:15.00	-208.4259593	g	74.91173039	1.67E-05	1220990	0.867	u		0.0015		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:44:30.00	207.4364633	g	59.23127735	9.11E-06	1220991	1.067	u		0.0015		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:44:45.00	15.17775967	g	-72.99244198	1.84E-06	1220992	1.267	u		0.0015		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:45:00.00	-223.8682918	g	-62.95108041	8.96E-07	1220993	1.467	u		0.0015		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:48:33.00	-83.30748561	g	-22.80102008	1.04E-05	1220994	0.067	u		0.002		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:49:03.00	43.34653778	g	-77.13271519	1.05E-05	1220996	0.467	u		0.002		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:49:18.00	-203.4297701	g	26.53287985	4.22E-05	1220997	0.667	u		0.002		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:49:33.00	-208.4031982	g	74.90076032	1.67E-05	1220998	0.867	u		0.002		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:49:48.00	207.4457977	g	59.42884336	9.12E-06	1220999	1.067	u		0.002		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:50:03.00	16.03422691	g	-73.17152407	1.83E-06	1221000	1.267	u		0.002		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:10:50:19.00	-224.3165173	g	-62.69393728	8.93E-07	1221001	1.467	u		0.002		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:12:45:32.00	-83.28895075	g	-22.69155368	1.03E-05	1221002	0.067	u		0.0025		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:12:46:03.00	43.73878793	g	-77.00629629	1.04E-05	1221004	0.467	u		0.0025		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:12:46:18.00	-203.5148559	g	26.76692713	4.22E-05	1221005	0.667	u		0.0025		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:12:46:33.00	-208.2792835	g	74.95714567	1.67E-05	1221006	0.867	u		0.0025		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:12:46:48.00	207.4682593	g	59.79117367	9.12E-06	1221007	1.067	u		0.0025		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:12:47:03.00	17.51523084	g	-73.45342302	1.80E-06	1221008	1.267	u		0.0025		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:12:47:18.00	-224.9719779	g	-62.34258073	8.88E-07	1221009	1.467	u		0.0025		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:13:07.00	-83.21356184	g	-21.65902537	9.78E-06	1221010	0.067	u		0.005		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:13:37.00	45.26941161	g	-75.64891324	1.00E-05	1221012	0.467	u		0.005		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:13:52.00	-203.9124509	g	27.19525768	4.12E-05	1221013	0.667	u		0.005		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:14:07.00	-209.5703067	g	74.94214524	1.62E-05	1221014	0.867	u		0.005		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:14:22.00	205.7324746	g	63.7369169	8.76E-06	1221015	1.067	u		0.005		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:14:38.00	30.07688549	g	-74.82163266	1.60E-06	1221016	1.267	u		0.005		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:14:53.00	-230.8252509	g	-59.23032353	8.10E-07	1221017	1.467	u		0.005		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:21:50.00	-83.08842194	g	-19.49459224	8.25E-06	1221018	0.067	u		0.0075		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:22:20.00	47.93330469	g	-72.75318026	8.91E-06	1221020	0.467	u		0.0075		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:22:36.00	-205.1233884	g	27.71993245	3.62E-05	1221021	0.667	u		0.0075		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:22:51.00	-210.1880911	g	74.60786475	1.42E-05	1221022	0.867	u		0.0075		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:23:06.00	199.1733439	g	69.43884563	7.04E-06	1221023	1.067	u		0.0075		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:23:21.00	59.49750564	g	-75.49610213	1.25E-06	1221024	1.267	u		0.0075		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:23:36.00	-238.1845836	g	-54.09374845	6.71E-07	1221025	1.467	u		0.0075		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:27:17.00	-83.33598872	g	-16.66178987	5.71E-06	1221026	0.067	u		0.01		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:27:47.00	52.88207062	g	-68.00637237	6.66E-06	1221028	0.467	u		0.01		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:28:02.00	-207.1642571	g	28.29036041	2.56E-05	1221029	0.667	u		0.01		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:28:17.00	-206.8587724	g	73.33010893	9.60E-06	1221030	0.867	u		0.01		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:28:32.00	190.3571022	g	72.74962116	3.91E-06	1221031	1.067	u		0.01		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:28:47.00	-265.6207046	g	-70.72591571	8.84E-07	1221032	1.267	u		0.01		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:29:02.00	-244.7867467	g	-49.32839998	5.01E-07	1221033	1.467	u		0.01		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:32:48.00	-85.28787622	g	-14.34078902	2.61E-06	1221034	0.067	u		0.015		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:33:18.00	64.41585266	g	-59.12028879	3.13E-06	1221036	0.467	u		0.015		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:33:33.00	-210.3468803	g	29.00260162	1.08E-05	1221037	0.667	u		0.015		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:33:48.00	-201.7720832	g	73.48991341	3.19E-06	1221038	0.867	u		0.015		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:34:03.00	200.4964595	g	76.75290713	1.16E-06	1221039	1.067	u		0.015		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:34:18.00	-251.1161981	g	-62.09023571	4.76E-07	1221040	1.267	u		0.015		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:34:33.00	-256.303075	g	-45.95468698	2.68E-07	1221041	1.467	u		0.015		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:38:23.00	-86.90848747	g	-13.52761304	1.26E-06	1221042	0.067	u		0.02		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:38:53.00	71.96007185	g	-50.24513234	1.42E-06	1221044	0.467	u		0.02		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:39:08.00	-210.7616262	g	29.50674215	4.87E-06	1221045	0.667	u		0.02		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:39:23.00	-191.7527386	g	76.46799038	1.09E-06	1221046	0.867	u		0.02		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:39:38.00	228.4345073	g	81.59641436	4.98E-07	1221047	1.067	u		0.02		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:39:54.00	-252.1996029	g	-59.85468747	2.50E-07	1221048	1.267	u		0.02		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:40:09.00	-265.7442229	g	-42.46471188	1.53E-07	1221049	1.467	u		0.02		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:44:03.00	269.5441437	g	-11.48321971	6.75E-07	1221050	0.067	u		0.025		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:44:33.00	76.9279747	g	-42.08717444	7.11E-07	1221052	0.467	u		0.025		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:44:48.00	-209.4146317	g	29.7703162	2.76E-06	1221053	0.667	u		0.025		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:45:03.00	187.3067081	g	76.52325422	4.65E-07	1221054	0.867	u		0.025		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:45:18.00	-69.9511409	g	84.47610306	2.74E-07	1221055	1.067	u		0.025		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:45:34.00	-248.5101454	g	-51.83726178	1.54E-07	1221056	1.267	u		0.025		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:45:49.00	-260.179773	g	-40.28097747	1.06E-07	1221057	1.467	u		0.025		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:49:48.00	266.8377647	g	-10.06187195	3.92E-07	1221058	0.067	u		0.03		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:50:18.00	79.72037725	g	-33.74359373	4.05E-07	1221060	0.467	u		0.03		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:50:33.00	-207.6444118	g	29.74109799	1.85E-06	1221061	0.667	u		0.03		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:50:48.00	208.5978551	g	75.39586469	2.35E-07	1221062	0.867	u		0.03		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:51:04.00	-44.71351243	g	78.41682007	1.64E-07	1221063	1.067	u		0.03		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:51:19.00	-240.533794	g	-50.8041463	1.04E-07	1221064	1.267	u		0.03		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:51:34.00	-253.8478847	g	-36.13629015	7.55E-08	1221065	1.467	u		0.03		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:55:41.00	264.7869768	g	-6.980413625	2.12E-07	1221066	0.067	u		0.04		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:56:12.00	81.21148892	g	-26.09701643	2.03E-07	1221068	0.467	u		0.04		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:56:27.00	-205.6644932	g	29.7801145	1.26E-06	1221069	0.667	u		0.04		
This study	Botswana 2012	Lentsweletau Sill	PW20-5	PW20	PW20-5a	"PW20-5a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:56:42.00	222.7686836	g	66.19731647	1.03E-07	1221070	0.867	u		0.04		
This study	Botswana 2012	Lentsweletau Sill	PW20-6	PW20	PW20-6a	"PW20-6a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:56:57.00	-22.53837004	g	71.56310572	8.16E-08	1221071	1.067	u		0.04		
This study	Botswana 2012	Lentsweletau Sill	PW20-7	PW20	PW20-7a	"PW20-7a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:57:13.00	-207.6930973	g	-32.78427102	6.42E-08	1221072	1.267	u		0.04		
This study	Botswana 2012	Lentsweletau Sill	PW20-8	PW20	PW20-8a	"PW20-8a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:13:57:28.00	-255.0576812	g	-43.00962995	4.69E-08	1221073	1.467	u		0.04		
This study	Botswana 2012	Lentsweletau Sill	PW20-1	PW20	PW20-1a	"PW20-1a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:14:02:21.00	269.8341642	g	-2.080108211	1.45E-07	1221074	0.067	u		0.05		
This study	Botswana 2012	Lentsweletau Sill	PW20-3	PW20	PW20-3a	"PW20-3a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:14:02:51.00	77.03471184	g	-11.50233707	8.59E-08	1221076	0.467	u		0.05		
This study	Botswana 2012	Lentsweletau Sill	PW20-4	PW20	PW20-4a	"PW20-4a:NRM_demag(T,Hac)0"	IRM-SRM-U	LT-AF-Z	2013:04:01:14:03:06.00	-205.5786332	g	30.69865308	8.91E-07	1221077	0.667	u		0.05		
